id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,number_of_reviews_ltm
38421592,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),201677068,Curry,Ratchathewi,13.74899,100.5556,Entire home/apt,2527,3,17,2022-12-25,0.43,228,9
38422872,D Light private room@JJ market&BTS SaphanKwai+Wifi,292825456,Surang,Chatu Chak,13.79665,100.55061,Private room,615,2,5,2020-02-27,0.13,1,0
38611956,Mind Day Hostel Khaosan - 12 Mixed Dormitory,277316591,Mindday,Phra Nakhon,13.76276,100.49761,Hotel room,318,1,2,2021-07-10,0.05,6,0
38613309,Cosy Escape @ Sukhumvit 10,21300947,Chiew,Khlong Toei,13.73378,100.55695,Entire home/apt,900,30,3,2022-11-20,0.54,2,3
38613623,Jintana Residence @Ari 04,289023695,Phisit,Phaya Thai,13.77537,100.53204,Private room,678,1,18,2020-03-11,0.47,11,0
38630086,4/BR Private House Silom CBD Bangkok BTS Surasak,9342622,Norah,Bang Rak,13.72561,100.51899,Entire home/apt,9440,5,14,2020-03-20,0.36,1,0
38631020,The Base Sukhumvit77,295052360,Minnie,Vadhana,13.71095,100.60234,Entire home/apt,850,7,20,2022-10-27,0.51,1,5
38634379,MIQ_home202/Asok BTS/Design home/Resort Pool/16pax,35082871,Ed,Khlong Toei,13.72541,100.56173,Entire home/apt,7186,2,29,2022-12-14,0.73,33,13
38635406,"1 min walk to BTS N1 Station.C. Near Siam, MBK.DAD",295098599,Dusit,Ratchathewi,13.75206,100.53107,Entire home/apt,1457,1,3,2022-10-10,0.08,2,1
38637232,2. 1 bedroom queen bed Specialty cafe garden,54799597,Kittipat,Suanluang,13.7355,100.65065,Private room,734,1,12,2022-12-23,0.31,2,8
39124822,【香舍ins少女风】当悠扬的萨克斯再次响起，欢迎回到您曼谷的家！近四面佛/火车夜市/素坤逸娜娜/康明,51192901,Dylan,Ratchathewi,13.74899,100.556,Entire home/apt,4875,6,7,2021-12-29,0.18,14,1
38653324,Spacious 3 bedroom apartment Bangkok Center,46224081,Orranart,Bang Rak,13.72564,100.52945,Private room,4000,1,19,2022-08-09,0.48,10,3
39126544,"Quiet place near Thonglor,LivePark,BDMS,Jodd Fairs",26403351,Pong,Huai Khwang,13.74977,100.59842,Private room,695,6,14,2022-12-03,0.36,3,7
38673249,❤️Homey❤️2 Min walk BTSOnnut ❤️Wifi WashingMachine,29769376,Bird,Khlong Toei,13.70466,100.60101,Entire home/apt,1685,3,9,2022-11-03,0.24,12,7
38673584,#2❤️WOW❤️ 2 Min BTS Onnut❤️Wifi❤️Washing Machine,212004527,Som,Phra Khanong,13.70421,100.60282,Entire home/apt,1685,5,4,2022-12-07,0.11,15,2
38677997,New!  La Chada Night Market studio 2PPL near MRT,201677068,Curry,Huai Khwang,13.77286,100.58131,Entire home/apt,1000,1,10,2021-08-15,0.26,228,0
38679212,"New pool access room Bangkok,10min Nida,15SiamPark",71823482,Mahpooh,Bueng Kum,13.77572,100.66254,Entire home/apt,1500,2,2,2020-01-19,0.05,1,0
38882562,曼谷素坤逸24豪华公寓/屋顶泳池.健身房/BTS彭蓬站.EM商场/T21商场/四面佛/暹罗百丽宫4,296659086,Summer,Khlong Toei,13.72481,100.56534,Entire home/apt,1714,2,59,2022-12-12,1.49,22,27
38885999,New!  La Chada Night Market studio 2PPL near MRT,201677068,Curry,Huai Khwang,13.7734,100.57988,Entire home/apt,1000,1,26,2020-03-23,0.66,228,0
38886119,曼谷拉差达｜步行至地铁３分钟｜对面7-11 ｜新唐人街｜火车夜市｜可中英文交流,296460330,RoomQuest,Huai Khwang,13.793,100.57514,Private room,900,1,1,2020-03-23,0.03,12,0
38684980,30days!  Sukhumvit NANA spacious 1BR 2PPL near BTS,201677068,Curry,Ratchathewi,13.75026,100.55433,Entire home/apt,1613,3,72,2022-12-20,1.83,228,23
38685760,/Private bedroom/Private bath/near grand palace,295623014,Sira,Phra Nakhon,13.7652,100.49515,Private room,750,1,28,2022-11-20,0.72,3,11
38886295,Central & cozy studio steps from Terminal 21 mall,47940947,Saran,Vadhana,13.73911,100.55988,Private room,3193,1,27,2022-12-14,0.69,2,4
39148133,S.高性價精裝小區/游泳池/33sqm/1Bed Room/BTS Bang Chak,202687159,Steven,Phra Khanong,13.69185,100.59954,Entire home/apt,950,1,5,2022-09-17,0.13,12,3
39152659,月租BTS接送/WIFI/4站直达四面佛/海洋馆/T21购物中心/1房 1厅1厨1卫/bkv11,231239852,Aimy,Khlong Toei,13.71822,100.57601,Entire home/apt,680,90,2,2020-01-26,0.05,19,0
38685800,Cozy Living 1 BD 5 Min MRT Wifi Washing Machine,29769376,Bird,Huai Khwang,13.79065,100.57504,Entire home/apt,1085,1,1,2019-12-13,0.03,12,0
39157470,August condo เจริญกรุง80,297403157,Kamolchanok,Bang Kho laen,13.70068,100.49761,Private room,8900,1,1,2022-01-01,0.08,1,1
38688572,"Fully furnished, City View, Pool, Gym, WiFi",114908177,De Botan,Pra Wet,13.69597,100.64684,Hotel room,650,1,40,2020-05-13,1.05,5,0
38700386,Ratchada Modern Clean Room with Shower Mango3,275030111,Roy Jungho,Huai Khwang,13.76968,100.57407,Private room,1300,1,48,2022-11-13,1.31,6,25
39160888,R2# 2BR close to Sutthisan MRT,212906419,Supapen,Huai Khwang,13.78969,100.57845,Entire home/apt,1500,2,50,2022-12-16,1.28,2,20
38701257,Ratchada Modern Clean Room with Shower Mango 1,275030111,Roy Jungho,Huai Khwang,13.7688,100.57442,Private room,1300,1,44,2022-11-27,1.13,6,35
38705181,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),201677068,Curry,Ratchathewi,13.74887,100.55577,Entire home/apt,2527,3,33,2022-12-14,0.83,228,26
38706675,New!  La Chada Night Market 1BR 2PPL near MRT,52161947,Noons,Rat Burana,13.65758,100.50074,Entire home/apt,1057,1,4,2020-01-03,0.1,99,0
38896656,"Cozy home, luxury private room and bathroom,BKK",231376821,Nattha,Nong Khaem,13.70288,100.36236,Private room,500,2,1,2019-11-03,0.03,1,0
38710546,Mediterranean Decor 600m from BTS Nana | 4 people,276418453,G Living,Vadhana,13.74419,100.55835,Entire home/apt,2196,2,15,2021-03-25,0.38,32,0
38916295,30days!  Sukhumvit NANA spacious 1BR 2PPL near BTS,201677068,Curry,Ratchathewi,13.75099,100.55511,Entire home/apt,1466,3,29,2022-11-20,0.73,228,18
39164690,盛字五号/曼谷300平豪华大别墅/7-11超市/网红夜市/免费红酒一瓶/wifi/超赞房源/已消毒,123394446,Tina,Bueng Kum,13.83041,100.64013,Entire home/apt,4418,1,30,2021-01-25,0.76,4,0
38730953,"Luxury 1B @Thonglor, Swimming  Pool中文服务",12464021,Rebecca,Khlong Toei,13.71777,100.57622,Entire home/apt,1000,8,55,2022-11-13,1.38,21,17
38732473,Hidden Gem Moonlight 2 Bed room near BTS Phomphong,238195812,Exostay,Khlong Toei,13.72135,100.56955,Entire home/apt,1388,2,37,2022-11-28,0.93,13,22
39371524,☆No.104☆ stay up to 4ppl with stylist decoration.,297870836,Sarawin,Pra Wet,13.693785,100.643198,Private room,1604,1,7,2022-12-08,0.18,4,2
39181669,A cosy & Relax Suite,93977794,Apasiri,Khlong Toei,13.72258,100.56897,Private room,1800,1,3,2020-03-02,0.08,4,0
39373977,New!  La Chada Night Market 1BR 2PPL near MRT,201677068,Curry,Huai Khwang,13.76607,100.58491,Entire home/apt,1057,1,5,2020-01-01,0.13,228,0
39375348,Oasis in the city (next to BTS&Airport Link Train),152938941,Ace,Ratchathewi,13.75482,100.53521,Entire home/apt,1700,2,61,2022-12-07,1.58,4,37
39377222,Budget Stay within Nightlife of Sukhumvit Bangkok,302460823,Tawaree,Bang Rak,13.73113,100.51666,Private room,800,1,13,2020-03-08,0.34,10,0
39185711,Hidden Gem Casa Private 2Bedrooms near BTS Ekkamai,238195812,Exostay,Vadhana,13.73774,100.58995,Entire home/apt,1267,2,36,2022-12-08,0.93,13,19
39196420,1 Bedroom Condo close to MRT &Airport Link Station,213964108,Ravin,Ratchathewi,13.75157,100.55501,Entire home/apt,1150,28,9,2022-12-01,0.23,1,7
39199601,Nice stay in Bangkok,161569110,Kwanluck,Vadhana,13.7369,100.57387,Entire home/apt,1000,1,12,2022-12-15,0.32,1,5
39205023,30days!  Sukhumvit NANA spacious 1BR  near BTS ARL,201677068,Curry,Ratchathewi,13.75085,100.55619,Entire home/apt,1466,3,9,2020-03-18,0.23,228,0
39207692,Cozy 1 bedroom on the 20th floor in Pinklao :D,3557636,Jan,Bang Phlat,13.78131,100.47571,Entire home/apt,843,10,12,2020-03-29,0.31,1,0
39209293,New!Near The Grand Palace/ASOK Station/4PPL,201677068,Curry,Khlong Toei,13.73378,100.55782,Entire home/apt,3086,1,39,2022-12-14,1.0,228,35
39220215,"Mein Haus B @Bangpo ""Like your friend's house""",72200559,Mum,Bang Sue,13.80366,100.52226,Entire home/apt,1943,1,68,2022-12-23,1.78,3,47
39228690,俱全小公寓◇游泳池◇健身房◇便利店7-11和购物中心●10分到素万机场●5分到轻轨很方便☆交通很方便,183743871,Ryan,Lat Krabang,13.72371,100.74811,Entire home/apt,931,3,11,2022-10-09,0.3,2,6
38937084,บ้านสมถวิลใกล้BTS ราชดำริ,298230238,Pranee,Parthum Wan,13.73919,100.53966,Private room,1200,30,1,2019-10-03,0.03,1,0
38937699,New refurbished townhouse near Asoke intersection,44469314,Seevanun,Khlong Toei,13.72821,100.56141,Entire home/apt,3200,1,6,2020-03-01,0.16,1,0
38938717,曼谷素坤逸24街豪华公寓/ 屋顶泳池.健身房/BTS彭蓬站/T21商场/四面佛/暹罗商场/火车夜市5,296659086,Summer,Khlong Toei,13.72651,100.5656,Entire home/apt,2109,2,37,2022-12-17,0.94,22,16
39377987,Christmas hostel,302470644,Ongard,Din Daeng,13.79077,100.56906,Private room,519,1,5,2022-11-17,0.13,1,1
39378643,曼谷素坤逸24豪华公寓/屋顶泳池/BTS彭蓬站.EM商场/T21商场/四面佛/暹罗广场/火车夜市7,296659086,Summer,Khlong Toei,13.72648,100.56698,Entire home/apt,1825,2,10,2022-11-29,0.27,22,1
39379482,曼谷素坤逸24豪华公寓/屋顶泳池/BTS彭蓬站.EM商场/T21商场/四面佛/暹罗广场/火车夜市8,296659086,Summer,Khlong Toei,13.72623,100.56701,Entire home/apt,2162,2,22,2022-12-25,0.57,22,9
38987303,HOFTORS HOTEL,81610479,Tanawat,Bang Kapi,13.751296043395996,100.61814880371094,Private room,533,1,6,2022-11-22,0.15,3,2
39012138,Bts On Nut 1B Apt. Full-equiped Louts 2ppl Wifi,268042167,Mika,Khlong Toei,13.70542,100.5942,Entire home/apt,1500,7,7,2020-03-16,0.18,4,0
39234543,"Central 2BR ※ near Chitlom BTS, Pool, Free Netflix",30386490,N'Dee,Parthum Wan,13.74368,100.54253,Entire home/apt,5043,1,43,2022-12-27,1.1,23,5
39235862,New!  La Chada Night Market studio 2PPL near MRT,201677068,Curry,Huai Khwang,13.76742,100.58531,Entire home/apt,1000,1,7,2019-12-08,0.18,228,0
39236229,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),201677068,Curry,Ratchathewi,13.75057,100.5565,Entire home/apt,2527,3,10,2022-11-10,0.26,228,3
39237219,Vintage living style #Phranakorn district.,13252114,Phranakorn,Phra Nakhon,13.76856,100.50452,Private room,1200,1,3,2020-02-02,0.08,1,0
39382697,1 Bed/Central World/Lumpini Park/Siam Paragon,20133201,Willam,Ratchathewi,13.75632,100.52278,Entire home/apt,1432,2,7,2020-08-27,0.18,33,0
39383324,-Dazzle Airy 1BR -Prime Area- NANA-  Great Pool -,62256771,Terry,Vadhana,13.74324,100.55664,Entire home/apt,1870,5,4,2022-11-07,0.12,28,1
39016249,"Styled High Ceiling Room - close to BTS, ICON Siam",33800808,Sasithorn,Khlong San,13.72443,100.4954,Private room,1000,2,1,2022-11-01,0.52,3,1
39016260,❤️❤️❤️❤️ Beach Themed Luxurious Apartment ❤️❤️❤️❤️,71579199,B,Vadhana,13.74321,100.55734,Entire home/apt,1200,5,22,2022-12-13,0.57,1,8
39020187,APT476 | 2nd Fl. + 3rd Fl. |  1min walk to Subway,14335043,Tan,Parthum Wan,13.73831,100.51779,Entire home/apt,8292,1,30,2022-12-06,0.81,14,16
39034409,Nice sky pool view with Top panorama view,262121678,TH Travel,Bangkok Yai,13.7294,100.48368,Private room,7999,15,1,2019-10-04,0.03,2,0
39034956,PANORAMIC VIEW with SKY POOL near MRT,262121678,TH Travel,Bangkok Yai,13.7296,100.48377,Private room,6999,15,2,2019-10-04,0.05,2,0
39036827,Sukhumvit50 酒店式公寓双床套房 bts onnut,207453281,Hua,Khlong Toei,13.70427,100.59986,Entire home/apt,843,2,3,2020-03-04,0.08,20,0
39240044,The Hat Trick Hostel จุฬา12,301198185,The Hat Trick,Parthum Wan,13.74315,100.52334,Private room,900,1,1,2020-01-01,0.03,5,0
39396916,曼谷素坤逸24豪华公寓/屋顶泳池/BTS彭蓬站.EM商场/T21商场/四面佛/暹罗广场/火车夜市+0,296659086,Summer,Khlong Toei,13.72739,100.56608,Entire home/apt,1827,2,29,2022-12-09,0.79,22,16
39396991,sukumvit24/BTS Phrom phong/T21&Emporium/sky pool+1,296659086,Summer,Khlong Toei,13.72676,100.56702,Entire home/apt,2299,2,13,2022-12-04,0.35,22,7
39397090,素坤逸24豪华公寓/ 屋顶泳池.健身房/BTS彭蓬站/T21商场/四面佛/暹罗百丽宫/火车夜市+2,296659086,Summer,Khlong Toei,13.7249,100.56597,Entire home/apt,1913,2,19,2022-12-17,0.5,22,6
39241040,GGJ House,299225251,Gap,Sathon,13.72149,100.54643,Entire home/apt,1500,1,3,2020-01-24,0.08,3,0
39244890,"☆101☆ Designed by MANY designer ""Brains""",297870836,Sarawin,Pra Wet,13.693626,100.643143,Private room,1490,1,38,2022-11-22,0.97,4,11
39041061,110 sq.m. 2 BR on 7F - Sukhumvit 55 (Thong Lo),149679142,Ngamjit,Vadhana,13.73398,100.58168,Entire home/apt,2500,14,5,2022-10-10,0.13,3,1
39041275,Luxurious 1BR Living IDEO Brand-New @ Bangna BTS,33648272,Jeenie,Bang Na,13.66637,100.60313,Entire home/apt,750,11,29,2022-11-28,0.75,22,6
39042591,Amber Deluxe RO Great Location-2 Steps BTS NANA,378180502,Panitchaya,Khlong Toei,13.74007,100.55582,Hotel room,4099,1,1,2019-12-24,0.03,22,0
39404357,มัณฑนา ประชาอุทิศ129,294487979,Chalunlin,Thung khru,13.63364,100.50435,Private room,640,5,1,2019-12-02,0.03,1,0
39063940,Big condo - Renovated - Close to city center,150924863,Florian,Bang Na,13.66836,100.6496,Entire home/apt,900,30,1,2019-12-05,0.03,1,0
39064617,曼谷素坤逸24豪华公寓/屋顶泳池/BTS彭蓬站/T21商场/四面佛/暹罗百丽宫/火车夜市6,296659086,Summer,Khlong Toei,13.72596,100.5681,Entire home/apt,1842,2,18,2022-12-10,0.46,22,7
39065272,Spacious 3 bed Apt near Chidlom Station,205916372,Sommart,Parthum Wan,13.74292,100.54488,Entire home/apt,3600,3,62,2022-12-06,1.59,5,35
39088485,COZY STUDIO IN THE HEART OF THE LOCAL CHINATOWN,227399994,Giulia,Pom Prap Sattru Phai,13.74274,100.51314,Entire home/apt,900,31,32,2020-03-22,0.81,2,0
39095982,Super Comfy Capsule Bed in Female Dorm | Sukhumvit,126601726,Patsiri,Khlong Toei,13.72712,100.57305,Hotel room,350,1,1,2020-03-01,0.03,15,0
39247196,Daydream Boutique Home is ART&Relaxing Homestay A,231215655,Pimyakarn,Khlong San,13.72468,100.50869,Private room,1971,1,3,2020-01-17,0.08,4,0
39259609,Near The Grand Palace/ASOK Station/Sukhumvit#01,201677068,Curry,Khlong Toei,13.73614,100.55888,Entire home/apt,2243,1,56,2022-12-13,1.44,228,36
39260368,New!  La Chada Night Market studio 2PPL near MRT,201677068,Curry,Huai Khwang,13.76684,100.58686,Entire home/apt,1000,1,4,2020-02-07,0.1,228,0
39261484,Near The Grand Palace/ASOK Station/Sukhumvit,52161947,Noons,Khlong Toei,13.73386,100.55733,Entire home/apt,2057,1,18,2022-12-11,0.46,99,5
39281028,New!  La Chada Night Market studio 2PPL near MRT,201677068,Curry,Huai Khwang,13.76713,100.58603,Entire home/apt,2000,1,10,2020-05-21,0.27,228,0
39283137,New!Near The Grand Palace/ASOK Station/4PPL,201677068,Curry,Khlong Toei,13.73461,100.55684,Entire home/apt,3086,1,37,2022-12-08,0.96,228,30
39283992,30days! Sukhumvit NANA spacious 1BR  near BTS ARL,201677068,Curry,Ratchathewi,13.74912,100.55656,Entire home/apt,1466,3,35,2022-12-17,0.9,228,9
39284477,DAYDREAM BOUTIQUE HOME@ICONSIAM  Homestay C,231215655,Pimyakarn,Khlong San,13.72641,100.51055,Private room,1939,1,3,2020-01-14,0.08,4,0
39287329,KITCHEN⭐| 10Mins Walk BTS |Budget | 4PAX | Netflix,49132583,Weeraphong,Phra Khanong,13.69078,100.61615,Entire home/apt,970,10,29,2022-11-05,0.76,3,5
39291094,1BD bts Onnut City center w pool gym,144585754,Akkaranand,Khlong Toei,13.70657,100.59712,Entire home/apt,866,2,5,2022-12-11,0.13,1,1
39096587,"2 Single beds, right on the main Ladphrao road",219977563,Alisa,Wang Thong Lang,13.78315,100.61361,Private room,700,1,1,2022-08-01,0.2,3,1
39404478,New!  La Chada Night Market 1BR 2PPL near MRT,201677068,Curry,Thung khru,13.65762,100.50122,Entire home/apt,1057,1,5,2019-12-19,0.13,228,0
39097136,The niche mono sukhumvit 50 Bts onnut,109399643,Konkamon,Khlong Toei,13.70346,100.5937,Entire home/apt,730,15,3,2022-11-16,0.08,1,1
39406154,Studio 107/ 10mins to MRT/near New Night Market,179295136,Chieanchai,Din Daeng,13.77125,100.57163,Entire home/apt,864,2,21,2022-12-24,0.58,22,13
39409372,Baanrao Bangson Station near Jatujak Market,65709666,Pat,Bang Sue,13.81714,100.52992,Private room,1050,1,1,2022-11-20,0.77,4,1
39099855,"Sunlight，   Downtown life , City Central",133849226,Aidan,Ratchathewi,13.75075,100.55479,Entire home/apt,3700,30,35,2020-09-24,0.89,20,0
39292922,Cozy living in central sukumvit nana soi4 bts/mrt,164627457,M,Khlong Toei,13.73787,100.55459,Entire home/apt,1235,1,30,2022-10-03,0.78,7,3
39409461,Private Family Room 4 person near Khaosan 5m walk,302706011,Prae,Phra Nakhon,13.75992,100.50313,Private room,1364,1,33,2022-12-07,0.88,11,10
39423858,Room for 4 with bathroom in Thai-wooden house (1C),302821293,Warisara,Phra Nakhon,13.75582,100.50094,Private room,1200,1,1,2019-11-12,0.03,6,0
39301909,Vintage 3BR @ OldTown~Pool/Boat/Train/Street Food,298779338,Joyce,Bang Rak,13.7197,100.51678,Entire home/apt,2200,2,81,2022-12-25,2.12,8,49
39311765,Chapter River front 1bedroom,287988340,Best Center,Rat Burana,13.67746,100.51911,Entire home/apt,750,60,4,2021-12-03,0.11,4,0
39313686,Diamond On Sukhumvit (Nana),298376340,Charged Up,Khlong Toei,13.73377,100.5521,Entire home/apt,1212,1,3,2019-12-03,0.08,1,0
39327387,Three person GGJ house,299225251,Gap,Sathon,13.72149,100.54643,Private room,650,1,1,2020-01-30,0.03,3,0
39334553,Baanrao Bangson Station/Siam Gypsy Market,65709666,Pat,Bang Sue,13.81959,100.53084,Private room,1050,1,2,2020-02-23,0.06,4,0
39335006,Luxury Condo on Thong Lo/Ekamai with Hot Bath Tub,219048748,Kay,Khlong Toei,13.71838,100.5752,Entire home/apt,927,1,70,2022-11-28,1.8,7,30
39344378,P8: SKV24/Downtown/BTS Phrompong/FreeWifi/Pool&Gym,156439429,Matt,Khlong Toei,13.72529,100.56674,Entire home/apt,1676,2,29,2022-09-03,0.78,3,6
39345683,@PomPomHome(Room15),302224694,Chaichan,Bang Na,13.66327,100.62545,Private room,857,1,8,2022-09-17,0.21,8,2
39346919,"Fully furnished, City View, Pool, Gym, WiFi",114908177,De Botan,Pra Wet,13.69484,100.64629,Private room,650,1,6,2020-03-21,0.17,5,0
39347263,"55 sqm 1BR, near Nana Skytrain Centre BKK 05",108026474,Orathai,Khlong Toei,13.73744,100.55409,Entire home/apt,1558,2,30,2022-12-27,0.79,4,13
39347582,Feel as home (H),299438510,Manoo,Ratchathewi,13.75493,100.53451,Entire home/apt,2424,1,7,2020-02-24,0.18,1,0
39349515,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),201677068,Curry,Ratchathewi,13.74896,100.55439,Entire home/apt,2527,3,12,2022-12-05,0.32,228,4
39357342,☆103☆ Vintage style near Airport & train market,297870836,Sarawin,Pra Wet,13.69253,100.64397,Private room,997,1,15,2022-12-14,0.38,4,7
39370935,【KES01】近RAMA 9 地铁站+新火车夜市Jodd Fairs+曼谷新CBD+朋友情侣1-3人,44246035,DangDang,Din Daeng,13.76315,100.5659,Entire home/apt,1409,30,9,2022-09-24,0.24,4,3
39371083,"Luxury New Spacious 3BR/6PL SUK Soi 11, NANA BTS",37194944,Darren,Vadhana,13.74419,100.55698,Entire home/apt,7214,1,42,2022-12-18,1.09,8,24
39107087,Kris Garden Condo near RCA,47386382,Pimsurang,Huai Khwang,13.74994,100.57367,Entire home/apt,800,5,2,2020-02-04,0.05,1,0
39545141,New!  La Chada Night Market 1BR 2PPL near MRT,52161947,Noons,Huai Khwang,13.7718,100.58059,Entire home/apt,1057,1,15,2020-05-24,0.4,99,0
39552210,YakThai Poshtel - Deluxe Family Room,294144476,YakThai,Phra Nakhon,13.74747,100.49856,Private room,3229,1,5,2022-12-09,1.14,3,5
39555107,High FL. 89sqm.Large 2BR w/Bathtub+Pool near BTS,267746594,Windy,Khlong Toei,13.72445,100.56331,Entire home/apt,3050,28,23,2022-09-06,0.6,37,4
39563410,Super King Bed Private Room&Private Bath for 2 ppl,192586951,Pagon,Yan na wa,13.69679,100.53146,Private room,1210,1,2,2020-02-07,0.05,8,0
39563436,City View Private Room with Shared Bathroom 2ppl,192586951,Pagon,Yan na wa,13.69669,100.53324,Private room,904,1,18,2022-11-04,0.48,8,12
39568409,BTS Surasak_FreePOOL&GYM_Cozy-Duplex_Peaceful area,269693222,Piyarat,Sathon,13.70995,100.52033,Entire home/apt,2192,1,28,2022-11-14,0.73,6,10
39572992,High floor and 5Min Walk BTS Ekamai Station,51374673,Phalawut,Vadhana,13.71833,100.58964,Private room,1050,28,6,2022-11-14,0.17,7,4
39780992,Baan Dhammachard ( River House-Chao Phraya),305647942,Baan Dhammachard,Samphanthawong,13.73438,100.51122,Entire home/apt,15000,1,1,2021-02-13,0.04,3,0
39430081,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),201677068,Curry,Ratchathewi,13.74956,100.55456,Entire home/apt,2527,3,24,2022-12-04,0.62,228,20
39430492,Near The Grand Palace/ASOK Station/Sukhumvit,52161947,Noons,Khlong Toei,13.73561,100.55693,Entire home/apt,2293,1,44,2022-12-04,1.13,99,18
39432615,V22/月租2室2厅2卫可住6人/网红五星级花园公寓/游泳池健身房桑拿室/免费BTS接送,231239852,Aimy,Khlong Toei,13.71801,100.57728,Entire home/apt,1500,90,1,2020-01-02,0.03,19,0
39593830,City One Bedroom+Private Bathroom for 2 ppl,192586951,Pagon,Yan na wa,13.69667,100.53121,Private room,1130,1,1,2022-07-24,0.19,8,1
